NOM;ANNREF;NIVGEO;GEO;Q_0004_MOD_DIM1;Q_0004_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0004_DIM1;Q_0004_LIB_DIM1;Q_0004_DIM2;Q_0004_LIB_DIM2
Q_0004;2015;FRANCE;FR;001;173;83;NON;FR;QUANTITE;;NAF;10.41.28.00 Huile de coco (coprah) brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;173;114.566;NON;FR;QUANTITE;;NAF;10.41.28.00 Huile de coco (coprah) brute et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;174;1394;NON;FR;QUANTITE;;NAF;10.41.29.00 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;174;6425.281;NON;FR;QUANTITE;;NAF;10.41.29.00 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;174;1724;OUI;FR;QUANTITE;;NAF;10.41.29.00 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;174;7185.047;OUI;FR;QUANTITE;;NAF;10.41.29.00 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;001;175;152755;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;005;175;107837;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;001;175;29918;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;005;175;26101;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;001;175;117944;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;005;175;89457;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;001;175;115216;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;005;175;78041;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;001;175;120605;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;175;82717;OUI;FR;QUANTITE;;NAF;10.41.29.10 Autres huiles végétales brutes (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;001;177;210170;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2008;FRANCE;FR;005;177;60267.608;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2009;FRANCE;FR;001;177;394063;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2009;FRANCE;FR;005;177;115165.622;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2010;FRANCE;FR;001;177;366925;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2010;FRANCE;FR;005;177;111537.607;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2011;FRANCE;FR;001;177;442074;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2011;FRANCE;FR;005;177;142171.358;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
Q_0004;2012;FRANCE;FR;001;177;439469;NON;FR;QUANTITE;;NAF;10.41.41.30 Tourteaux et aut. résidus solides de l’extraction huile de soja
