NOM;ANNREF;GEOGRAPHIE;D_0041_DIM1;D_0041_MOD_DIM1;D_0041_LIB_DIM1;D_0041_DIM2;D_0041_MOD_DIM2;D_0041_LIB_DIM2;D_0041_DIM3;D_0041_MOD_DIM3;D_0041_LIB_DIM3;VALEUR;QUALITE
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;009;Septembre;3937;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;009;Septembre;945;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;009;Septembre;11816;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;010;Octobre;284592;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;010;Octobre;283797;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;010;Octobre;6045;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;010;Octobre;429;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;010;Octobre;263661;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;010;Octobre;4625;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;010;Octobre;795;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;010;Octobre;9037;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;011;Novembre;270456;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;011;Novembre;269543;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;011;Novembre;5160;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;011;Novembre;324;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;011;Novembre;250922;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;011;Novembre;3762;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;011;Novembre;913;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;011;Novembre;9376;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;012;Décembre;305709;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;012;Décembre;304337;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;012;Décembre;6174;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;012;Décembre;359;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;012;Décembre;284484;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;012;Décembre;4084;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;012;Décembre;1372;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;012;Décembre;9237;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;013;Total annuel;3440722;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;013;Total annuel;3429473;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;013;Total annuel;71450;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;013;Total annuel;3473;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;013;Total annuel;3187710;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;013;Total annuel;48487;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;013;Total annuel;11249;OUI
D_0041;2014;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;013;Total annuel;118353;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;001;Janvier;297966;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;001;Janvier;296940;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;001;Janvier;5626;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;001;Janvier;240;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;001;Janvier;277234;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;001;Janvier;4282;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;001;Janvier;1026;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;001;Janvier;9557;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;002;Février;281034;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;002;Février;280090;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;002;Février;5315;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;002;Février;290;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;002;Février;261586;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;002;Février;3710;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;002;Février;944;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;002;Février;9189;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;003;Mars;300356;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;003;Mars;299264;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;003;Mars;5770;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;003;Mars;315;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;003;Mars;279443;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;003;Mars;4861;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;003;Mars;1092;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;003;Mars;8874;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;004;Avril;288080;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;004;Avril;287212;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;004;Avril;5781;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;004;Avril;233;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;004;Avril;268727;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;004;Avril;4052;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;004;Avril;868;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;004;Avril;8418;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;005;Mai;284063;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;005;Mai;283026;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;005;Mai;5162;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;005;Mai;188;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;005;Mai;263545;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;005;Mai;4496;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;005;Mai;1037;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;005;Mai;9635;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;006;Juin;247243;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;006;Juin;246163;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;006;Juin;6042;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;006;Juin;218;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;006;Juin;226119;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;006;Juin;4150;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;006;Juin;1080;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;006;Juin;9635;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;007;Juillet;253514;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;007;Juillet;252455;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;007;Juillet;7186;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;007;Juillet;301;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;007;Juillet;230938;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;007;Juillet;5332;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;007;Juillet;1060;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;007;Juillet;8697;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;008;Août;257083;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;008;Août;256083;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;008;Août;6675;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;008;Août;325;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;008;Août;235721;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;008;Août;5020;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;008;Août;1000;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;008;Août;8342;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;009;Septembre;271483;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;009;Septembre;270464;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;009;Septembre;5722;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;009;Septembre;318;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;009;Septembre;249310;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;009;Septembre;5008;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;008;_Laits conditionnés chèvre;;009;Septembre;1019;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;007;__Lait liquide infantile (1);;009;Septembre;10105;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;001;Laits conditionnés (tous laits);;010;Octobre;281771;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;002;_Laits conditionnés vache;;010;Octobre;280741;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;003;__Lait pasteurisé conditionné;;010;Octobre;5962;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;004;__Lait stérilisé conditionné;;010;Octobre;254;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;005;__Lait UHT conditionné;;010;Octobre;259856;OUI
D_0041;2015;FRANCE métropolitaine;;001;Fabrications mensuelles de laits conditionnés (1000 litres);;006;__Lait aromatisé;;010;Octobre;4542;OUI
