NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;G_0044_DIM1;G_0044_MOD_DIM1;G_0044_LIB_DIM1;G_0044_DIM2;G_0044_MOD_DIM2;G_0044_LIB_DIM2;VALEUR;QUALITE
G_0044;2010;FR;METRO;R82;38;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2323355;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;209;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));7730;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;21;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1727;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));65305;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;25;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2580;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));104190;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;7;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;177;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));6845;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;37;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;49051;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1973005;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;7;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;202;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));7455;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;26;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;4063;OUI
G_0044;2010;FR;METRO;R82;38;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));158825;OUI
G_0044;2010;FR;METRO;R82;42;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R82;42;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;206;OUI
G_0044;2010;FR;METRO;R82;42;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));8395;OUI
G_0044;2010;FR;METRO;R82;42;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;42;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;69;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;69;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;48789;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1985025;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;22;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;4061;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));143785;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;7;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;514;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));18350;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;30;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2935;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));113455;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;25;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;38797;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1601885;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;321;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));11685;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;73;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2124;OUI
G_0044;2010;FR;METRO;R82;73;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));93160;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;33;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;8204;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));331495;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;285;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));9600;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;16;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1884;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));76850;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R82;74;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R82;74;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R82;74;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;13;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1470;OUI
G_0044;2010;FR;METRO;R82;74;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));57820;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;103;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;23544;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1152865;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;35;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1995;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));125085;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;42;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2228;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));110555;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;65;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));3890;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;12104;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));543430;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;35;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;6157;OUI
G_0044;2010;FR;METRO;R83;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));319825;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;44;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;4612;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));247975;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;21;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1584;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));101330;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;22;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1541;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));71845;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;15;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;13;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;755;OUI
G_0044;2010;FR;METRO;R83;15;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));38480;OUI
G_0044;2010;FR;METRO;R83;43;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R83;43;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;382;OUI
